StockCode,description,quantity,revenue,invoices,active_weeks,countries,median_price,first_sale,last_sale,quantity_per_invoice
22526,WHEELBARROW FOR CHILDREN,541,6614.79,205,73,6,12.75,2010-03-26 13:05:00,2011-12-01 12:25:00,2.6390243902439026
79328,BLUE FLOCK GLASS CANDLEHOLDER,541,234.27,14,12,2,0.38,2009-12-11 10:37:00,2010-07-26 14:36:00,38.642857142857146
21694,SMALL REGAL  SILVER CANDLEPOT,541,1545.8200000000002,66,45,2,2.95,2009-12-07 11:05:00,2011-11-20 11:37:00,8.196969696969697
21349,IVY HEART WREATH,540,3894.5,163,29,9,6.75,2009-12-07 18:02:00,2011-11-01 15:55:00,3.312883435582822
84951B,SET OF 4 BLACK LOVEBIRD COASTERS,540,782.98,118,49,2,1.66,2009-12-10 09:49:00,2011-12-04 15:19:00,4.576271186440678
22125,UNION JACK HOT WATER BOTTLE,539,3378.3900000000003,153,16,3,5.95,2009-12-07 13:07:00,2011-11-23 13:53:00,3.522875816993464
85170C,SET/6 EAU DE NIL BIRD T-LIGHTS,539,980.57,104,58,4,2.46,2009-12-14 18:37:00,2011-11-29 17:52:00,5.1826923076923075
84526,GIANT BLACK SUNGLASSES,536,1499.7399999999998,33,24,1,1.95,2009-12-11 14:39:00,2010-11-18 12:14:00,16.242424242424242
21895,POTTING SHED SOW 'N' GROW SET,535,1629.23,80,35,3,4.25,2009-12-13 13:03:00,2010-12-09 16:31:00,6.6875
84683,CLASSICAL ROSE CANDLESTAND,533,506.57,45,32,3,1.25,2009-12-10 14:44:00,2011-05-03 13:52:00,11.844444444444445
85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,533,507.82,111,60,1,1.65,2009-12-18 17:06:00,2011-12-02 16:39:00,4.801801801801802
22446,PIN CUSHION BABUSHKA PINK,532,1580.97,174,56,10,2.51,2010-03-18 14:09:00,2011-12-04 15:28:00,3.057471264367816
21378,SMALL TALL CAMPHOR WOOD TOADSTOOL,531,703.16,82,52,2,1.65,2009-12-07 17:56:00,2011-12-04 10:10:00,6.475609756097561
21580,RABBIT  DESIGN  COTTON TOTE BAG,530,1297.0,166,65,7,2.25,2009-12-09 09:51:00,2011-11-30 15:31:00,3.1927710843373496
84993B,75 BLACK PETIT FOUR CASES,530,234.84,83,45,3,0.42,2009-12-10 10:29:00,2011-08-08 13:46:00,6.385542168674699
72755D,FLOWER FAIRY OIL BURNER SET SUMMER,529,676.25,12,7,2,1.25,2009-12-07 13:48:00,2010-03-26 14:29:00,44.083333333333336
22513,DOORSTOP FOOTBALL DESIGN,529,1817.11,158,64,6,3.75,2010-03-14 12:05:00,2011-12-04 15:19:00,3.348101265822785
84968A,SET OF 16 VINTAGE ROSE CUTLERY,528,6512.04,203,80,7,12.75,2009-12-10 09:49:00,2011-12-04 15:13:00,2.600985221674877
35824B,"HANGING FLOWERS+MIRROR,BLUE",528,203.24,6,5,2,0.38,2009-12-10 08:29:00,2010-05-14 12:00:00,88.0
21056,DOCTOR'S BAG SOFT TOY,528,4755.42,189,78,12,8.95,2009-12-09 13:11:00,2011-12-04 13:32:00,2.7936507936507935
21464,DISCO BALL ROTATOR BATTERY OPERATED,527,2235.75,212,89,6,4.25,2009-12-08 13:28:00,2011-12-01 14:38:00,2.4858490566037736
23543,WALL ART KEEP CALM,527,4060.21,98,9,7,8.25,2011-10-03 11:26:00,2011-12-04 12:52:00,5.377551020408164
22376,AIRLINE BAG VINTAGE JET SET WHITE,525,2611.14,243,84,10,4.25,2010-02-14 12:22:00,2011-12-04 13:45:00,2.1604938271604937
22990,COTTON APRON PANTRY DESIGN,524,2572.2000000000003,151,44,10,4.95,2011-02-06 14:33:00,2011-11-30 15:13:00,3.4701986754966887
16256B,FLOWER PENCIL/RUBBER+5 MINI PENCILS,523,231.52,34,21,2,0.42,2009-12-07 13:24:00,2010-06-10 18:50:00,15.382352941176471
23216,LAUREL HEART ANTIQUE GOLD,523,627.02,42,20,2,1.25,2011-06-02 09:37:00,2011-12-02 14:26:00,12.452380952380953
23112,PARISIENNE CURIO CABINET,522,4277.6,232,30,12,7.5,2011-05-11 12:47:00,2011-12-02 16:39:00,2.25
21221,SET/4 BADGES CUTE CREATURES,522,690.88,103,56,5,1.25,2009-12-07 16:40:00,2011-11-30 15:13:00,5.067961165048544
85169D,PINK LOVE BIRD CANDLE,521,603.98,88,55,5,1.25,2009-12-14 17:57:00,2011-11-29 12:07:00,5.920454545454546
20869,GOLD FABRIC MIRROR,521,290.28000000000003,49,36,4,0.85,2009-12-09 12:57:00,2011-11-28 14:37:00,10.63265306122449
84750A,PINK SMALL GLASS CAKE STAND,520,1133.03,100,23,4,3.08,2009-12-07 17:56:00,2011-03-20 10:13:00,5.2
84912B,GREEN ROSE WASHBAG,518,1842.82,254,81,7,3.36,2009-12-09 12:57:00,2011-12-02 16:39:00,2.0393700787401574
79323GR,GREEN CHERRY LIGHTS,518,3107.7400000000002,78,18,3,6.75,2009-12-08 13:08:00,2010-04-20 13:43:00,6.641025641025641
22214,CANDLE PLATE LACE WHITE,517,1239.78,88,50,7,2.55,2009-12-13 15:16:00,2011-11-16 15:16:00,5.875
37330,SPOTS MUG,517,927.4599999999999,28,20,2,1.95,2010-01-11 09:38:00,2011-03-22 12:25:00,18.464285714285715
20766,GARDEN PATH SKETCHBOOK,516,1540.97,153,70,5,3.75,2009-12-08 15:25:00,2011-12-04 15:00:00,3.372549019607843
35962,12 ASS ZINC CHRISTMAS DECORATIONS,515,1197.7800000000002,78,23,2,2.1,2009-12-07 11:40:00,2010-10-20 14:42:00,6.602564102564102
21026,SPACE OWL,515,669.28,118,50,7,1.25,2009-12-07 18:02:00,2011-12-02 16:39:00,4.364406779661017
84199,GLOW IN DARK DOLPHINS,514,112.67999999999999,63,37,5,0.21,2009-12-14 14:35:00,2011-12-01 12:53:00,8.158730158730158
23490,T-LIGHT HOLDER HANGING LOVE BIRD,512,1916.56,95,8,3,3.75,2011-10-14 12:33:00,2011-12-04 13:15:00,5.389473684210526
21283,NATURAL BARK CANDLE SMALL,511,1622.29,80,41,5,3.25,2009-12-09 09:42:00,2010-11-24 10:03:00,6.3875
22204,MILK PAN BLUE POLKADOT,509,1921.79,162,70,11,3.75,2009-12-14 17:57:00,2011-12-04 15:19:00,3.1419753086419755
22058,CERAMIC LOVE HEARTS DESIGN MUG,508,775.9,99,34,3,1.49,2009-12-08 15:49:00,2010-11-21 15:24:00,5.1313131313131315
21319,GLASS CHALICE GREEN  SMALL,508,743.6099999999999,65,42,4,1.65,2009-12-07 13:35:00,2011-04-10 13:36:00,7.815384615384615
22281,EASTER TREE YELLOW BIRDS,508,3268.01,147,38,7,5.95,2009-12-07 18:02:00,2011-11-02 12:46:00,3.45578231292517
85214,TUB 24 PINK FLOWER PEGS,507,874.68,165,63,2,1.65,2010-01-11 09:35:00,2011-08-10 16:19:00,3.0727272727272728
47504F,ENGLISH ROSE TORCH,507,163.45999999999998,9,3,2,1.65,2009-12-07 11:39:00,2010-02-15 11:57:00,56.333333333333336
22106,MIRROR MOSAIC HURRICANE LAMP,504,1565.18,77,50,3,5.06,2010-01-15 12:38:00,2011-12-01 16:22:00,6.545454545454546
84997b,CHILDRENS CUTLERY RETROSPOT RED,504,4239.67,81,51,1,8.29,2010-06-24 11:40:00,2011-11-30 14:46:00,6.222222222222222
23092,LARGE ANTIQUE WHITE PHOTO FRAME,503,3599.0,131,28,5,7.9,2011-05-16 10:43:00,2011-12-04 11:56:00,3.8396946564885495
20933,YELLOW POT PLANT CANDLE,502,1310.98,50,30,2,3.75,2009-12-11 15:40:00,2011-11-30 14:00:00,10.04
82615,PINK MARSHMALLOW SCARF KNITTING KIT,502,1384.08,80,32,4,2.95,2009-12-07 12:26:00,2010-12-01 16:11:00,6.275
85169C,EAU DE NIL LOVE BIRD CANDLE,501,560.61,68,45,4,1.25,2009-12-08 15:12:00,2011-11-28 11:18:00,7.367647058823529
21698,MOCK LOBSTER FRIDGE MAGNET,501,387.7,109,62,4,1.63,2009-12-08 17:24:00,2011-11-30 15:13:00,4.5963302752293576
84673B,BLUE FLY SWAT,501,388.38,131,66,4,0.65,2009-12-07 18:02:00,2011-11-28 15:54:00,3.8244274809160306
84581,DOG TOY WITH PINK CROCHET SKIRT,499,1893.77,231,87,8,3.75,2009-12-08 11:27:00,2011-12-04 15:35:00,2.16017316017316
79338,DARK PINK FLOCK GLASS CANDLEHOLDER,499,224.15,11,7,1,1.65,2009-12-07 17:56:00,2010-03-02 10:37:00,45.36363636363637
20976,12 PENCILS SMALL TUBE POSY,499,343.84000000000003,72,33,3,0.65,2009-12-07 11:39:00,2010-10-04 14:30:00,6.930555555555555
84673A,PINK FLY SWAT,498,312.24,97,46,2,0.65,2009-12-09 09:51:00,2011-11-24 15:02:00,5.134020618556701
21427,SKULLS STORAGE BOX SMALL,498,980.16,116,60,5,2.1,2009-12-07 15:42:00,2011-11-30 09:53:00,4.293103448275862
72780,BLACK SILOUETTE CANDLE PLATE,498,404.58,42,35,3,0.85,2009-12-09 15:28:00,2011-12-02 12:52:00,11.857142857142858
22182,CAKE STAND VICTORIAN FILIGREE SMALL,497,2046.85,166,67,5,4.21,2010-01-11 09:38:00,2011-12-04 15:28:00,2.9939759036144578
72750B,FLOWER FAIRY SET 3 CANDLES LAVENDER,496,1047.2,39,26,3,1.95,2009-12-14 15:51:00,2010-11-11 15:43:00,12.717948717948717
75178,ASSTD COL BUTTERFLY/CRYSTAL W/CHIME,496,272.68,24,19,2,1.25,2010-02-18 13:29:00,2011-10-10 14:25:00,20.666666666666668
20617,FIRST CLASS PASSPORT COVER,495,982.46,102,64,9,2.1,2009-12-07 14:58:00,2011-11-28 13:37:00,4.852941176470588
23512,EMBROIDERED RIBBON REEL ROSIE,495,962.79,53,11,12,2.08,2011-09-22 14:10:00,2011-12-04 12:44:00,9.339622641509434
84927E,FLOWERS TILE HOOK,494,224.31,29,24,3,2.1,2010-02-02 09:39:00,2011-07-18 11:47:00,17.03448275862069
21792,CLASSIC FRENCH STYLE BASKET GREEN,494,2517.88,141,60,2,6.75,2010-01-20 11:57:00,2011-08-03 12:58:00,3.50354609929078
84912A,PINK ROSE WASHBAG,494,1796.44,230,72,7,3.36,2009-12-08 12:33:00,2011-09-22 12:41:00,2.1478260869565218
23050,RECYCLED ACAPULCO MAT GREEN,493,4236.79,202,39,12,8.25,2011-03-04 13:58:00,2011-12-02 16:39:00,2.4405940594059405
22500,SET OF 2 TINS JARDIN DE PROVENCE,493,2538.56,180,81,8,4.95,2010-01-31 12:27:00,2011-12-04 15:00:00,2.738888888888889
85159A,"BLACK TEA,COFFEE,SUGAR JARS",492,1248.98,82,53,4,1.95,2009-12-07 17:56:00,2011-12-04 15:19:00,6.0
85123a,WHITE HANGING HEART T-LIGHT HOLDER,492,3284.8999999999996,95,47,1,6.63,2010-06-08 15:24:00,2011-11-30 14:46:00,5.178947368421053
21768,WALL MOUNTED VINTAGE ORGANISER,491,6650.95,157,30,5,14.95,2009-12-08 15:49:00,2010-11-15 09:32:00,3.127388535031847
17165B,ASS COL LARGE SAND GECKO P'WEIGHT,491,474.33000000000004,54,29,1,1.05,2009-12-16 12:06:00,2010-10-10 11:41:00,9.092592592592593
21377,SMALL CAMPHOR WOOD FIELD  MUSHROOM,491,717.27,92,60,3,3.29,2009-12-07 17:56:00,2011-12-04 10:11:00,5.336956521739131
71028B,SILVER BLUE EGG T-LIGHT HOLDER,490,220.88000000000002,11,5,1,1.65,2009-12-07 17:56:00,2010-01-17 11:55:00,44.54545454545455
21425,SKULLS STORAGE BOX LARGE,490,1230.68,91,54,1,2.95,2009-12-07 17:56:00,2011-11-30 14:11:00,5.384615384615385
21692,SILVER LATTICE VANILLA CANDLE POT,489,1857.87,106,47,3,3.75,2009-12-07 11:05:00,2011-02-25 11:56:00,4.613207547169812
21529,RETRO SPOT CERAMIC TOASTRACK,489,1729.19,146,33,5,3.45,2009-12-07 17:56:00,2010-09-13 13:29:00,3.3493150684931505
22925,BLUE GIANT GARDEN THERMOMETER,488,2989.52,191,46,8,5.95,2010-11-22 12:26:00,2011-10-28 12:09:00,2.554973821989529
23007,SPACEBOY BABY GIFT SET,488,7615.369999999999,175,37,13,16.95,2011-03-09 12:37:00,2011-12-04 12:02:00,2.7885714285714287
85067,CREAM SWEETHEART WALL CABINET,488,8050.389999999999,169,50,6,18.95,2009-12-08 10:41:00,2011-01-13 15:18:00,2.8875739644970415
23358,HOT STUFF HOT WATER BOTTLE,488,1795.18,75,15,8,3.75,2011-08-21 15:17:00,2011-12-04 14:51:00,6.506666666666667
82613A,"METAL SIGN,CUPCAKE SINGLE HOOK",487,659.9,113,50,5,1.25,2009-12-08 15:49:00,2011-07-14 13:41:00,4.3097345132743365
37492B,BLUE YELLOW FLOWER PIGGY BANK,486,927.8999999999999,42,26,2,4.65,2009-12-11 13:31:00,2010-10-05 13:01:00,11.571428571428571
22783,SET 3 WICKER OVAL BASKETS W LIDS,482,6316.3,45,19,6,19.95,2010-10-26 08:11:00,2011-06-14 11:28:00,10.71111111111111
23397,FOOT STOOL HOME SWEET HOME,482,4957.93,212,14,7,9.95,2011-09-04 12:24:00,2011-12-02 16:38:00,2.2735849056603774
84797A,PINK HAWAIIAN PICNIC HAMPER FOR 4,481,3361.25,44,9,4,11.02,2010-01-29 17:55:00,2010-06-04 16:13:00,10.931818181818182
85166B,BLACK METAL BAROQUE PHOTO FRAME,480,826.6,37,26,2,3.75,2009-12-09 09:42:00,2010-11-14 14:47:00,12.972972972972974
17014D,ORIGAMI ROSE INCENSE CONES,479,204.36,8,7,2,1.65,2010-01-14 09:41:00,2010-08-20 09:23:00,59.875
85187,S/12 MINI RABBIT EASTER,479,816.4799999999999,109,38,3,1.65,2010-01-13 17:44:00,2011-11-27 13:26:00,4.394495412844036
17012D,ORIGAMI ROSE INCENSE/CANDLE SET,479,607.77,107,49,3,2.46,2010-03-12 11:19:00,2011-12-04 13:45:00,4.4766355140186915
84926F,PSYCHEDELIC TILE COASTER,479,269.83,39,31,2,1.25,2009-12-16 14:59:00,2011-11-30 09:00:00,12.282051282051283
23568,EGG CUP HENRIETTA HEN CREAM,478,618.08,43,8,3,1.25,2011-10-16 16:13:00,2011-12-02 16:39:00,11.116279069767442
23514,EMBROIDERED RIBBON REEL SALLY,478,977.39,74,11,11,2.08,2011-09-22 14:10:00,2011-12-04 12:44:00,6.45945945945946
21223,SET/4 BADGES WOODLAND ANIMAL,478,566.94,39,17,5,1.25,2009-12-07 17:56:00,2010-04-08 11:36:00,12.256410256410257
23452,HEART MINI PORTRAIT FRAME,477,933.0899999999999,78,8,4,1.95,2011-10-14 13:35:00,2011-12-02 12:36:00,6.115384615384615
22788,BROCANTE COAT RACK,476,3942.62,84,32,7,9.95,2010-10-17 09:54:00,2011-06-15 13:05:00,5.666666666666667
15058A,BLUE POLKADOT GARDEN PARASOL,476,3153.73,148,54,8,7.95,2010-01-24 12:12:00,2011-11-23 12:48:00,3.2162162162162162
23528,WALL ART SPACEBOY,475,1474.65,47,9,4,3.75,2011-10-03 11:01:00,2011-12-01 14:38:00,10.106382978723405
22201,FRYING PAN BLUE POLKADOT,471,1937.8600000000001,157,70,9,4.25,2009-12-08 13:41:00,2011-12-04 15:19:00,3.0
21374,MIRRORED WALL ART SKULLS,470,809.67,71,49,4,1.25,2009-12-18 17:15:00,2011-12-01 11:10:00,6.619718309859155
84968D,SET OF 16 VINTAGE RED CUTLERY,470,5356.0,104,45,8,12.75,2009-12-08 13:46:00,2011-12-02 14:26:00,4.519230769230769
21147,JINGLE BELLS TREE DECORATION,470,849.76,114,37,2,2.1,2009-12-23 11:51:00,2011-12-01 16:22:00,4.12280701754386
46776F,WOVEN ROSE GARDEN CUSHION COVER,470,1602.24,151,68,1,4.21,2010-01-04 13:03:00,2011-12-02 16:39:00,3.1125827814569536
84849A,HELLO SAILOR BLUE SOAP HOLDER,470,833.57,103,64,7,1.69,2009-12-08 14:56:00,2011-11-24 15:05:00,4.563106796116505
15058C,ICE CREAM DESIGN GARDEN PARASOL,469,2742.93,121,50,5,7.95,2010-01-24 12:12:00,2011-11-15 16:57:00,3.87603305785124
84856S,SMALL TAHITI BEACH BAG,467,1877.21,33,22,3,4.65,2009-12-14 17:57:00,2011-03-30 12:04:00,14.151515151515152
85031C,CURIOUS IMAGES SCRAP BOOK SET,467,960.34,98,37,3,3.36,2009-12-07 17:56:00,2010-12-16 11:53:00,4.76530612244898
85031A,ROMANTIC IMAGES SCRAP BOOK SET,467,904.58,96,43,3,3.36,2009-12-07 17:56:00,2011-04-13 14:17:00,4.864583333333333
22927,GREEN GIANT GARDEN THERMOMETER,467,2936.94,161,41,6,5.95,2010-11-21 15:56:00,2011-09-29 18:53:00,2.900621118012422
22981,PANTRY APPLE CORER,466,696.88,103,34,7,1.45,2011-03-03 15:02:00,2011-12-02 16:39:00,4.524271844660194
21017,RED BIRD HOUSE TREE DECORATION,464,391.65999999999997,83,23,2,1.28,2009-12-07 18:02:00,2010-11-19 13:07:00,5.590361445783133
85031B,BLOSSOM IMAGES SCRAP BOOK SET,463,835.22,79,38,3,3.36,2009-12-07 17:56:00,2010-12-16 19:19:00,5.860759493670886
20688,BEAUTY SPEED EXPRESSO CUPS,463,326.95,10,5,2,5.95,2009-12-07 17:18:00,2010-03-17 13:09:00,46.3
37501,TEA TIME TEA SET IN GIFT BOX,463,3252.6800000000003,171,69,12,6.95,2009-12-07 11:47:00,2011-08-10 16:19:00,2.7076023391812867
81952V,ROUND PURPLE CLOCK WITH SUCKER,463,158.17,45,31,3,0.19,2009-12-16 09:17:00,2011-11-27 16:02:00,10.28888888888889
23524,WALL ART HORSE & PONY,463,1475.2900000000002,56,10,3,3.75,2011-10-02 13:46:00,2011-12-04 11:55:00,8.267857142857142
21610,SET 12 PEAR BOTANICAL T-LIGHTS,462,1326.8700000000001,91,42,4,2.95,2009-12-08 16:20:00,2010-11-18 13:18:00,5.076923076923077
23325,RUSTIC STRAWBERRY JAM POT SMALL,462,740.9399999999999,35,15,4,1.65,2011-08-11 16:30:00,2011-11-27 15:38:00,13.2
23081,GREEN METAL BOX ARMY SUPPLIES,461,3860.37,133,30,9,8.25,2011-05-10 13:33:00,2011-12-04 16:02:00,3.4661654135338344
84674,FLYING PIG WATERING CAN,459,1172.98,105,68,8,2.95,2009-12-08 15:49:00,2011-12-01 16:22:00,4.371428571428571
35969,FOLKART CROWN TABLE DECORATIONS,459,490.71,71,31,6,1.65,2009-12-07 15:26:00,2010-11-18 13:55:00,6.464788732394366
21739,COSY SLIPPER SHOES SMALL GREEN,459,1347.66,164,60,7,2.95,2009-12-07 14:58:00,2011-12-02 16:39:00,2.798780487804878
23125,6PC WOOD PLATE SET DISPOSABLE,459,574.88,38,17,3,2.46,2011-06-17 14:46:00,2011-11-29 16:47:00,12.078947368421053
23400,SHELF WITH 4 HOOKS HOME SWEET HOME,458,2390.59,105,13,4,6.25,2011-09-06 11:55:00,2011-11-30 15:33:00,4.3619047619047615
35651,VINTAGE BEAD PINK SCARF,458,1049.6699999999998,62,26,4,1.65,2010-08-18 16:21:00,2011-11-10 14:28:00,7.387096774193548
85045,GREEN CHRISTMAS TREE STRING 20LIGHT,457,2163.73,77,28,3,4.95,2009-12-07 08:24:00,2011-11-02 12:45:00,5.935064935064935
72772,SET/4 SCENTED CANDLES IN RAMEKINS,457,615.84,9,5,1,1.25,2009-12-13 13:24:00,2010-01-17 11:55:00,50.77777777777778
23049,RECYCLED ACAPULCO MAT RED,456,3896.84,186,40,12,8.25,2011-03-04 13:58:00,2011-12-01 14:38:00,2.4516129032258065
20762,GREEN FERN SKETCHBOOK,456,1336.29,134,63,4,3.75,2009-12-07 13:48:00,2011-11-27 13:29:00,3.4029850746268657
22428,ENAMEL FIRE BUCKET CREAM,456,3344.46,188,75,3,6.95,2010-04-08 10:57:00,2011-12-02 16:38:00,2.425531914893617
21144,PINK POODLE HANGING DECORATION,456,236.38000000000002,54,23,6,0.38,2009-12-07 13:48:00,2010-12-21 15:19:00,8.444444444444445
22777,GLASS CLOCHE LARGE,455,3838.82,100,23,3,8.5,2010-10-22 10:59:00,2011-07-21 18:21:00,4.55
23075,PARLOUR CERAMIC WALL HOOK,454,1885.6000000000001,77,30,6,4.15,2011-04-18 14:21:00,2011-11-28 11:27:00,5.896103896103896
17084J,LOVE POTION MASALA INCENSE,454,95.34,19,18,2,0.21,2010-02-04 12:08:00,2011-09-13 14:53:00,23.894736842105264
23419,HOME SWEET HOME BOTTLE,454,991.9,81,13,4,2.08,2011-09-11 10:53:00,2011-12-04 12:52:00,5.604938271604938
21197,MULTICOLOUR  CONFETTI IN TUBE,453,661.81,45,32,8,1.65,2010-03-03 13:57:00,2011-12-02 10:22:00,10.066666666666666
21364,PEACE SMALL WOOD LETTERS,453,3285.11,161,51,2,6.75,2009-12-07 13:06:00,2011-10-13 12:38:00,2.813664596273292
20703,BLUE PADDED SOFT MOBILE,453,1916.97,165,48,15,4.25,2009-12-07 08:53:00,2011-04-14 11:45:00,2.7454545454545456
20761,BLUE PAISLEY SKETCHBOOK,452,1395.93,140,70,5,3.75,2009-12-07 13:48:00,2011-12-04 15:00:00,3.2285714285714286
84925D,LA PALMIERA WALL THERMOMETER,452,677.45,26,20,2,2.55,2009-12-07 12:42:00,2011-06-23 11:38:00,17.384615384615383
79191B,RETRO PLASTIC POLKA TRAY,450,371.02,64,43,5,0.85,2009-12-10 09:49:00,2011-11-17 15:17:00,7.03125
23406,HOME SWEET HOME KEY HOLDER,450,2372.7400000000002,107,13,3,6.25,2011-09-05 10:15:00,2011-12-04 12:17:00,4.205607476635514
22913,RED COAT RACK PARIS FASHION,448,2086.27,120,45,12,4.95,2010-11-19 10:58:00,2011-12-01 09:20:00,3.7333333333333334
84251G,"GREETING CARD, OVERCROWDED POOL.",447,122.14,88,46,5,0.42,2010-01-14 17:43:00,2011-12-01 12:01:00,5.079545454545454
20838,FRENCH LATTICE CUSHION COVER,445,562.51,62,33,4,0.85,2010-02-14 11:52:00,2011-11-29 16:47:00,7.17741935483871
21850,BLUE  DIAMANTE PEN IN GIFT BOX,444,1051.45,104,48,3,4.21,2009-12-10 09:49:00,2011-12-04 14:45:00,4.269230769230769
23424,GINGHAM RECIPE BOOK BOX,443,2374.69,129,14,7,4.95,2011-09-04 16:09:00,2011-12-04 10:29:00,3.434108527131783
84789,ENCHANTED BIRD PLANT CAGE,443,1550.89,123,54,3,3.75,2009-12-22 11:32:00,2011-07-21 14:52:00,3.6016260162601625
21255,"FRENCH BOTTLE , LAVENDER",443,800.29,89,17,2,1.65,2009-12-07 12:08:00,2010-04-18 11:24:00,4.977528089887641
17084A,TRANQUILITY MASALA INCENSE,442,92.82,18,17,1,0.21,2010-02-04 12:08:00,2011-09-13 14:53:00,24.555555555555557
21365,MIRRORED WALL ART STARS,441,686.9200000000001,74,45,4,2.95,2009-12-07 13:35:00,2011-12-01 11:10:00,5.95945945945946
20854,BLUE PATCH PURSE PINK HEART,440,709.7199999999999,106,45,4,1.65,2009-12-09 15:03:00,2011-02-20 12:01:00,4.150943396226415
72811,SMALL ZINC/GLASS CANDLEHOLDER,439,331.51,20,18,2,1.49,2009-12-07 12:08:00,2011-11-29 14:58:00,21.95
85131C,BEADED CRYSTAL HEART BLUE ON STICK,439,320.15,72,49,3,0.83,2010-01-28 17:13:00,2011-11-14 15:27:00,6.097222222222222
35609A,PINK FEATHER CHRISTMAS DECORATION,438,111.42,21,14,4,0.19,2009-12-14 13:09:00,2010-12-10 14:59:00,20.857142857142858
15058B,PINK POLKADOT GARDEN PARASOL,438,3327.67,156,55,10,7.95,2010-01-13 17:51:00,2011-11-17 12:55:00,2.8076923076923075
21795,SET OF 3 BLUE STRIPE BASKET,437,3683.9400000000005,78,29,2,12.75,2009-12-08 16:20:00,2010-08-11 11:58:00,5.602564102564102
21687,SILVER PLATE CANDLE BOWL LARGE,436,1712.58,94,36,2,3.75,2009-12-09 09:42:00,2010-09-14 13:45:00,4.638297872340425
84908B,BLUE 5 PATCH FLOWER CUSHION COVER,435,1052.29,35,22,1,5.91,2010-03-02 13:25:00,2010-11-18 13:55:00,12.428571428571429
85129A,"WHITE PEARL BEADED HEART, SMALL",435,555.27,71,33,3,1.25,2009-12-08 09:56:00,2010-08-29 14:30:00,6.126760563380282
23128,FELTCRAFT BOY JEAN-PAUL KIT,434,2177.6800000000003,133,38,11,4.95,2011-03-03 13:45:00,2011-12-04 15:00:00,3.263157894736842
21842,PINK HEART CANDY BUTTON CALCULATOR,434,1026.75,41,9,4,2.55,2009-12-07 11:47:00,2010-03-04 12:39:00,10.585365853658537
23553,LANDMARK FRAME CAMDEN TOWN,433,4946.19,63,7,1,12.5,2011-10-20 10:04:00,2011-12-04 11:56:00,6.873015873015873
84908A,PINK 5 PATCH FLOWER CUSHION COVER,432,1045.16,36,23,1,5.91,2010-02-07 11:57:00,2010-11-12 09:18:00,12.0
84685,BEACH HUT KEY CABINET,432,1342.83,123,52,4,7.62,2009-12-10 09:44:00,2011-05-22 11:34:00,3.5121951219512195
84910A,PINK PAISLEY CUSHION COVER,431,1224.44,52,39,2,5.95,2009-12-18 12:33:00,2011-07-20 16:12:00,8.288461538461538
84569B,PACK 3 FIRE ENGINE/CAR PATCHES,431,554.68,74,40,7,1.25,2009-12-07 15:15:00,2011-03-22 09:30:00,5.824324324324325
84507C,BLUE CIRCLES DESIGN MONKEY DOLL,431,629.54,68,50,2,2.55,2009-12-07 17:56:00,2011-10-23 11:10:00,6.338235294117647
20769,DAISY JOURNAL,431,790.96,77,46,5,2.55,2009-12-07 11:19:00,2011-11-29 13:43:00,5.597402597402597
23008,DOLLY GIRL BABY GIFT SET,430,6687.24,131,36,15,16.95,2011-03-09 15:20:00,2011-12-04 12:02:00,3.282442748091603
20689,RETRO SISTERS EXPRESSO CUPS,429,614.1,41,20,7,5.95,2009-12-07 15:42:00,2010-07-14 16:20:00,10.463414634146341
35811A,ENAMEL PINK SUGAR CONTAINER,428,750.37,83,35,2,2.1,2009-12-09 12:18:00,2010-10-08 12:18:00,5.156626506024097
23556,LANDMARK FRAME COVENT GARDEN,428,4824.55,49,7,2,12.5,2011-10-19 12:28:00,2011-12-04 13:45:00,8.73469387755102
85028S,FRENCH CHATEAU SMALL FRUITBOWL,427,641.97,31,18,4,1.95,2009-12-15 13:48:00,2011-04-08 11:54:00,13.774193548387096
23058,CHRISTMAS HANGING SNOWFLAKE,427,376.92,42,12,4,0.79,2011-09-14 09:27:00,2011-12-02 16:39:00,10.166666666666666
84806B,WHITE CANDYSTUFT ARTIFICIAL FLOWER,426,558.66,31,27,3,1.45,2010-03-14 11:55:00,2011-11-22 13:11:00,13.741935483870968
85124C,GREEN JUICY FRUIT PHOTO FRAME,426,1123.8899999999999,121,63,4,2.55,2009-12-08 09:35:00,2011-10-23 12:46:00,3.520661157024793
85169B,BLACK LOVE BIRD CANDLE,425,495.42,91,48,3,1.25,2009-12-09 09:42:00,2011-11-30 14:00:00,4.670329670329671
18094C,WHITE AND BLUE CERAMIC OIL BURNER,425,588.02,95,59,4,2.46,2009-12-09 09:42:00,2011-10-07 13:17:00,4.473684210526316
84968B,S/16 VINTAGE IVORY CUTLERY,424,5630.41,133,36,5,12.75,2009-12-07 10:51:00,2011-04-06 11:34:00,3.18796992481203
20831,GOLD PHOTO FRAME,423,883.74,74,51,4,2.1,2009-12-10 20:16:00,2011-11-13 13:41:00,5.716216216216216
22703,PINK CAT BOWL,423,841.6700000000001,149,56,4,1.63,2010-06-23 14:49:00,2011-12-04 15:19:00,2.838926174496644
37422,WHITE WITH BLACK CATS BOWL,423,275.08,68,22,1,1.66,2009-12-08 17:10:00,2010-05-26 12:47:00,6.220588235294118
