StockCode,description,quantity,revenue,invoices,active_weeks,countries,median_price,first_sale,last_sale,quantity_per_invoice,quantity_share_pct,quantity_cumulative_pct
35607A,PINK FLUFFY CHRISTMAS DECORATION,554,118.43,31,20,4,0.19,2009-12-11 12:31:00,2011-01-18 17:34:00,17.870967741935484,0.005122732913281564,96.6054312065052
21682,LARGE MEDINA STAMPED METAL BOWL,553,2737.8900000000003,150,80,7,4.95,2009-12-11 12:55:00,2011-12-04 13:00:00,3.6866666666666665,0.005113486102968781,96.61054469260817
35637A,IVORY STRING CURTAIN WITH POLE,551,1445.05,53,35,4,5.95,2009-12-13 15:16:00,2011-11-27 13:49:00,10.39622641509434,0.005094992482343215,96.61563968509051
23026,DRAWER KNOB VINTAGE GLASS STAR,550,1186.48,61,24,5,2.08,2011-06-16 17:08:00,2011-11-28 15:54:00,9.01639344262295,0.005085745672030433,96.62072543076255
72132,COLUMBIAN CUBE CANDLE,549,462.15,28,20,2,1.95,2009-12-21 12:20:00,2011-11-27 14:30:00,19.607142857142858,0.005076498861717651,96.62580192962426
84313C,ORANGE TV TRAY TABLE,548,1442.3899999999999,73,44,2,4.25,2010-01-11 09:34:00,2011-06-02 09:38:00,7.506849315068493,0.005067252051404868,96.63086918167566
22282,12 EGG HOUSE PAINTED WOOD,548,7126.7300000000005,210,87,9,12.75,2009-12-07 18:02:00,2011-11-28 14:06:00,2.6095238095238096,0.005067252051404868,96.63593643372707
23695,DOILY THANK YOU CARD,547,235.26,45,4,4,0.42,2011-11-09 14:11:00,2011-12-04 13:59:00,12.155555555555555,0.0050580052410920855,96.64099443896816
84535A,ENGLISH ROSE NOTEBOOK A6 SIZE,547,301.84000000000003,56,18,1,0.65,2009-12-07 17:56:00,2011-05-08 13:32:00,9.767857142857142,0.0050580052410920855,96.64605244420926
22852,DOG BOWL VINTAGE CREAM,547,2382.53,154,54,9,4.25,2010-10-15 11:47:00,2011-12-04 11:56:00,3.551948051948052,0.0050580052410920855,96.65111044945036
20798,CLEAR MILKSHAKE GLASS,547,1290.95,81,41,4,2.1,2009-12-07 18:02:00,2011-01-25 13:38:00,6.753086419753086,0.0050580052410920855,96.65616845469145
72801D,S/4 SKY BLUE DINNER CANDLES,547,438.67,58,40,2,1.25,2009-12-15 12:03:00,2011-11-25 16:14:00,9.431034482758621,0.0050580052410920855,96.66122645993255
21549,CERAMIC BIRDHOUSE RED ROOF SMALL,544,1261.54,48,16,3,2.95,2009-12-07 12:08:00,2010-04-13 13:21:00,11.333333333333334,0.005030264810153737,96.66625672474271
23418,LAVENDER TOILETTE BOTTLE,542,1132.75,75,13,3,2.08,2011-09-11 10:53:00,2011-12-04 14:55:00,7.226666666666667,0.005011771189528173,96.67126849593224
23003,TRAVEL CARD WALLET VINTAGE ROSE,542,226.2,53,16,3,0.42,2011-02-16 16:56:00,2011-06-12 12:34:00,10.226415094339623,0.005011771189528173,96.67628026712177
84971L,LARGE HEART FLOWERS HOOK,541,667.19,52,15,2,1.25,2009-12-07 11:46:00,2010-04-07 12:45:00,10.403846153846153,0.0050025243792153895,96.68128279150099
22526,WHEELBARROW FOR CHILDREN,541,6614.79,205,73,6,12.75,2010-03-26 13:05:00,2011-12-01 12:25:00,2.6390243902439026,0.0050025243792153895,96.68628531588021
79328,BLUE FLOCK GLASS CANDLEHOLDER,541,234.27,14,12,2,0.38,2009-12-11 10:37:00,2010-07-26 14:36:00,38.642857142857146,0.0050025243792153895,96.69128784025943
21694,SMALL REGAL  SILVER CANDLEPOT,541,1545.8200000000002,66,45,2,2.95,2009-12-07 11:05:00,2011-11-20 11:37:00,8.196969696969697,0.0050025243792153895,96.69629036463866
21349,IVY HEART WREATH,540,3894.5,163,29,9,6.75,2009-12-07 18:02:00,2011-11-01 15:55:00,3.312883435582822,0.004993277568902607,96.70128364220756
84951B,SET OF 4 BLACK LOVEBIRD COASTERS,540,782.98,118,49,2,1.66,2009-12-10 09:49:00,2011-12-04 15:19:00,4.576271186440678,0.004993277568902607,96.70627691977646
22125,UNION JACK HOT WATER BOTTLE,539,3378.3900000000003,153,16,3,5.95,2009-12-07 13:07:00,2011-11-23 13:53:00,3.522875816993464,0.004984030758589824,96.71126095053505
85170C,SET/6 EAU DE NIL BIRD T-LIGHTS,539,980.57,104,58,4,2.46,2009-12-14 18:37:00,2011-11-29 17:52:00,5.1826923076923075,0.004984030758589824,96.71624498129364
84526,GIANT BLACK SUNGLASSES,536,1499.7399999999998,33,24,1,1.95,2009-12-11 14:39:00,2010-11-18 12:14:00,16.242424242424242,0.004956290327651477,96.7212012716213
21895,POTTING SHED SOW 'N' GROW SET,535,1629.23,80,35,3,4.25,2009-12-13 13:03:00,2010-12-09 16:31:00,6.6875,0.004947043517338694,96.72614831513863
84683,CLASSICAL ROSE CANDLESTAND,533,506.57,45,32,3,1.25,2009-12-10 14:44:00,2011-05-03 13:52:00,11.844444444444445,0.004928549896713129,96.73107686503535
85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,533,507.82,111,60,1,1.65,2009-12-18 17:06:00,2011-12-02 16:39:00,4.801801801801802,0.004928549896713129,96.73600541493207
22446,PIN CUSHION BABUSHKA PINK,532,1580.97,174,56,10,2.51,2010-03-18 14:09:00,2011-12-04 15:28:00,3.057471264367816,0.004919303086400346,96.74092471801846
21378,SMALL TALL CAMPHOR WOOD TOADSTOOL,531,703.16,82,52,2,1.65,2009-12-07 17:56:00,2011-12-04 10:10:00,6.475609756097561,0.004910056276087564,96.74583477429455
21580,RABBIT  DESIGN  COTTON TOTE BAG,530,1297.0,166,65,7,2.25,2009-12-09 09:51:00,2011-11-30 15:31:00,3.1927710843373496,0.004900809465774781,96.75073558376033
84993B,75 BLACK PETIT FOUR CASES,530,234.84,83,45,3,0.42,2009-12-10 10:29:00,2011-08-08 13:46:00,6.385542168674699,0.004900809465774781,96.75563639322611
72755D,FLOWER FAIRY OIL BURNER SET SUMMER,529,676.25,12,7,2,1.25,2009-12-07 13:48:00,2010-03-26 14:29:00,44.083333333333336,0.004891562655461998,96.76052795588157
22513,DOORSTOP FOOTBALL DESIGN,529,1817.11,158,64,6,3.75,2010-03-14 12:05:00,2011-12-04 15:19:00,3.348101265822785,0.004891562655461998,96.76541951853703
84968A,SET OF 16 VINTAGE ROSE CUTLERY,528,6512.04,203,80,7,12.75,2009-12-10 09:49:00,2011-12-04 15:13:00,2.600985221674877,0.004882315845149216,96.77030183438218
35824B,"HANGING FLOWERS+MIRROR,BLUE",528,203.24,6,5,2,0.38,2009-12-10 08:29:00,2010-05-14 12:00:00,88.0,0.004882315845149216,96.77518415022733
21056,DOCTOR'S BAG SOFT TOY,528,4755.42,189,78,12,8.95,2009-12-09 13:11:00,2011-12-04 13:32:00,2.7936507936507935,0.004882315845149216,96.78006646607248
21464,DISCO BALL ROTATOR BATTERY OPERATED,527,2235.75,212,89,6,4.25,2009-12-08 13:28:00,2011-12-01 14:38:00,2.4858490566037736,0.004873069034836433,96.78493953510733
23543,WALL ART KEEP CALM,527,4060.21,98,9,7,8.25,2011-10-03 11:26:00,2011-12-04 12:52:00,5.377551020408164,0.004873069034836433,96.78981260414217
22376,AIRLINE BAG VINTAGE JET SET WHITE,525,2611.14,243,84,10,4.25,2010-02-14 12:22:00,2011-12-04 13:45:00,2.1604938271604937,0.004854575414210868,96.79466717955638
22990,COTTON APRON PANTRY DESIGN,524,2572.2000000000003,151,44,10,4.95,2011-02-06 14:33:00,2011-11-30 15:13:00,3.4701986754966887,0.0048453286038980855,96.79951250816028
16256B,FLOWER PENCIL/RUBBER+5 MINI PENCILS,523,231.52,34,21,2,0.42,2009-12-07 13:24:00,2010-06-10 18:50:00,15.382352941176471,0.004836081793585302,96.80434858995386
23216,LAUREL HEART ANTIQUE GOLD,523,627.02,42,20,2,1.25,2011-06-02 09:37:00,2011-12-02 14:26:00,12.452380952380953,0.004836081793585302,96.80918467174745
23112,PARISIENNE CURIO CABINET,522,4277.6,232,30,12,7.5,2011-05-11 12:47:00,2011-12-02 16:39:00,2.25,0.00482683498327252,96.81401150673072
21221,SET/4 BADGES CUTE CREATURES,522,690.88,103,56,5,1.25,2009-12-07 16:40:00,2011-11-30 15:13:00,5.067961165048544,0.00482683498327252,96.818838341714
85169D,PINK LOVE BIRD CANDLE,521,603.98,88,55,5,1.25,2009-12-14 17:57:00,2011-11-29 12:07:00,5.920454545454546,0.004817588172959738,96.82365592988695
20869,GOLD FABRIC MIRROR,521,290.28000000000003,49,36,4,0.85,2009-12-09 12:57:00,2011-11-28 14:37:00,10.63265306122449,0.004817588172959738,96.82847351805991
84750A,PINK SMALL GLASS CAKE STAND,520,1133.03,100,23,4,3.08,2009-12-07 17:56:00,2011-03-20 10:13:00,5.2,0.004808341362646955,96.83328185942256
84912B,GREEN ROSE WASHBAG,518,1842.82,254,81,7,3.36,2009-12-09 12:57:00,2011-12-02 16:39:00,2.0393700787401574,0.0047898477420213895,96.83807170716457
79323GR,GREEN CHERRY LIGHTS,518,3107.7400000000002,78,18,3,6.75,2009-12-08 13:08:00,2010-04-20 13:43:00,6.641025641025641,0.0047898477420213895,96.84286155490659
22214,CANDLE PLATE LACE WHITE,517,1239.78,88,50,7,2.55,2009-12-13 15:16:00,2011-11-16 15:16:00,5.875,0.004780600931708607,96.8476421558383
37330,SPOTS MUG,517,927.4599999999999,28,20,2,1.95,2010-01-11 09:38:00,2011-03-22 12:25:00,18.464285714285715,0.004780600931708607,96.85242275677001
20766,GARDEN PATH SKETCHBOOK,516,1540.97,153,70,5,3.75,2009-12-08 15:25:00,2011-12-04 15:00:00,3.372549019607843,0.004771354121395824,96.85719411089141
35962,12 ASS ZINC CHRISTMAS DECORATIONS,515,1197.7800000000002,78,23,2,2.1,2009-12-07 11:40:00,2010-10-20 14:42:00,6.602564102564102,0.004762107311083042,96.8619562182025
21026,SPACE OWL,515,669.28,118,50,7,1.25,2009-12-07 18:02:00,2011-12-02 16:39:00,4.364406779661017,0.004762107311083042,96.86671832551357
84199,GLOW IN DARK DOLPHINS,514,112.67999999999999,63,37,5,0.21,2009-12-14 14:35:00,2011-12-01 12:53:00,8.158730158730158,0.00475286050077026,96.87147118601435
23490,T-LIGHT HOLDER HANGING LOVE BIRD,512,1916.56,95,8,3,3.75,2011-10-14 12:33:00,2011-12-04 13:15:00,5.389473684210526,0.004734366880144694,96.87620555289449
21283,NATURAL BARK CANDLE SMALL,511,1622.29,80,41,5,3.25,2009-12-09 09:42:00,2010-11-24 10:03:00,6.3875,0.004725120069831911,96.88093067296433
22204,MILK PAN BLUE POLKADOT,509,1921.79,162,70,11,3.75,2009-12-14 17:57:00,2011-12-04 15:19:00,3.1419753086419755,0.004706626449206346,96.88563729941353
22058,CERAMIC LOVE HEARTS DESIGN MUG,508,775.9,99,34,3,1.49,2009-12-08 15:49:00,2010-11-21 15:24:00,5.1313131313131315,0.004697379638893564,96.89033467905243
21319,GLASS CHALICE GREEN  SMALL,508,743.6099999999999,65,42,4,1.65,2009-12-07 13:35:00,2011-04-10 13:36:00,7.815384615384615,0.004697379638893564,96.89503205869133
22281,EASTER TREE YELLOW BIRDS,508,3268.01,147,38,7,5.95,2009-12-07 18:02:00,2011-11-02 12:46:00,3.45578231292517,0.004697379638893564,96.89972943833023
85214,TUB 24 PINK FLOWER PEGS,507,874.68,165,63,2,1.65,2010-01-11 09:35:00,2011-08-10 16:19:00,3.0727272727272728,0.0046881328285807815,96.9044175711588
47504F,ENGLISH ROSE TORCH,507,163.45999999999998,9,3,2,1.65,2009-12-07 11:39:00,2010-02-15 11:57:00,56.333333333333336,0.0046881328285807815,96.90910570398738
22106,MIRROR MOSAIC HURRICANE LAMP,504,1565.18,77,50,3,5.06,2010-01-15 12:38:00,2011-12-01 16:22:00,6.545454545454546,0.004660392397642433,96.91376609638502
84997b,CHILDRENS CUTLERY RETROSPOT RED,504,4239.67,81,51,1,8.29,2010-06-24 11:40:00,2011-11-30 14:46:00,6.222222222222222,0.004660392397642433,96.91842648878266
23092,LARGE ANTIQUE WHITE PHOTO FRAME,503,3599.0,131,28,5,7.9,2011-05-16 10:43:00,2011-12-04 11:56:00,3.8396946564885495,0.004651145587329651,96.92307763436999
20933,YELLOW POT PLANT CANDLE,502,1310.98,50,30,2,3.75,2009-12-11 15:40:00,2011-11-30 14:00:00,10.04,0.004641898777016868,96.92771953314701
82615,PINK MARSHMALLOW SCARF KNITTING KIT,502,1384.08,80,32,4,2.95,2009-12-07 12:26:00,2010-12-01 16:11:00,6.275,0.004641898777016868,96.93236143192404
85169C,EAU DE NIL LOVE BIRD CANDLE,501,560.61,68,45,4,1.25,2009-12-08 15:12:00,2011-11-28 11:18:00,7.367647058823529,0.0046326519667040855,96.93699408389074
21698,MOCK LOBSTER FRIDGE MAGNET,501,387.7,109,62,4,1.63,2009-12-08 17:24:00,2011-11-30 15:13:00,4.5963302752293576,0.0046326519667040855,96.94162673585744
84673B,BLUE FLY SWAT,501,388.38,131,66,4,0.65,2009-12-07 18:02:00,2011-11-28 15:54:00,3.8244274809160306,0.0046326519667040855,96.94625938782414
84581,DOG TOY WITH PINK CROCHET SKIRT,499,1893.77,231,87,8,3.75,2009-12-08 11:27:00,2011-12-04 15:35:00,2.16017316017316,0.00461415834607852,96.95087354617021
79338,DARK PINK FLOCK GLASS CANDLEHOLDER,499,224.15,11,7,1,1.65,2009-12-07 17:56:00,2010-03-02 10:37:00,45.36363636363637,0.00461415834607852,96.95548770451629
20976,12 PENCILS SMALL TUBE POSY,499,343.84000000000003,72,33,3,0.65,2009-12-07 11:39:00,2010-10-04 14:30:00,6.930555555555555,0.00461415834607852,96.96010186286236
84673A,PINK FLY SWAT,498,312.24,97,46,2,0.65,2009-12-09 09:51:00,2011-11-24 15:02:00,5.134020618556701,0.004604911535765738,96.96470677439812
21427,SKULLS STORAGE BOX SMALL,498,980.16,116,60,5,2.1,2009-12-07 15:42:00,2011-11-30 09:53:00,4.293103448275862,0.004604911535765738,96.96931168593389
72780,BLACK SILOUETTE CANDLE PLATE,498,404.58,42,35,3,0.85,2009-12-09 15:28:00,2011-12-02 12:52:00,11.857142857142858,0.004604911535765738,96.97391659746965
22182,CAKE STAND VICTORIAN FILIGREE SMALL,497,2046.85,166,67,5,4.21,2010-01-11 09:38:00,2011-12-04 15:28:00,2.9939759036144578,0.004595664725452955,96.97851226219511
72750B,FLOWER FAIRY SET 3 CANDLES LAVENDER,496,1047.2,39,26,3,1.95,2009-12-14 15:51:00,2010-11-11 15:43:00,12.717948717948717,0.004586417915140173,96.98309868011025
75178,ASSTD COL BUTTERFLY/CRYSTAL W/CHIME,496,272.68,24,19,2,1.25,2010-02-18 13:29:00,2011-10-10 14:25:00,20.666666666666668,0.004586417915140173,96.98768509802538
20617,FIRST CLASS PASSPORT COVER,495,982.46,102,64,9,2.1,2009-12-07 14:58:00,2011-11-28 13:37:00,4.852941176470588,0.0045771711048273895,96.99226226913021
23512,EMBROIDERED RIBBON REEL ROSIE,495,962.79,53,11,12,2.08,2011-09-22 14:10:00,2011-12-04 12:44:00,9.339622641509434,0.0045771711048273895,96.99683944023504
84927E,FLOWERS TILE HOOK,494,224.31,29,24,3,2.1,2010-02-02 09:39:00,2011-07-18 11:47:00,17.03448275862069,0.004567924294514607,97.00140736452956
21792,CLASSIC FRENCH STYLE BASKET GREEN,494,2517.88,141,60,2,6.75,2010-01-20 11:57:00,2011-08-03 12:58:00,3.50354609929078,0.004567924294514607,97.00597528882408
84912A,PINK ROSE WASHBAG,494,1796.44,230,72,7,3.36,2009-12-08 12:33:00,2011-09-22 12:41:00,2.1478260869565218,0.004567924294514607,97.0105432131186
23050,RECYCLED ACAPULCO MAT GREEN,493,4236.79,202,39,12,8.25,2011-03-04 13:58:00,2011-12-02 16:39:00,2.4405940594059405,0.004558677484201824,97.01510189060279
22500,SET OF 2 TINS JARDIN DE PROVENCE,493,2538.56,180,81,8,4.95,2010-01-31 12:27:00,2011-12-04 15:00:00,2.738888888888889,0.004558677484201824,97.01966056808699
85159A,"BLACK TEA,COFFEE,SUGAR JARS",492,1248.98,82,53,4,1.95,2009-12-07 17:56:00,2011-12-04 15:19:00,6.0,0.004549430673889042,97.02420999876088
85123a,WHITE HANGING HEART T-LIGHT HOLDER,492,3284.8999999999996,95,47,1,6.63,2010-06-08 15:24:00,2011-11-30 14:46:00,5.178947368421053,0.004549430673889042,97.02875942943477
21768,WALL MOUNTED VINTAGE ORGANISER,491,6650.95,157,30,5,14.95,2009-12-08 15:49:00,2010-11-15 09:32:00,3.127388535031847,0.00454018386357626,97.03329961329835
17165B,ASS COL LARGE SAND GECKO P'WEIGHT,491,474.33000000000004,54,29,1,1.05,2009-12-16 12:06:00,2010-10-10 11:41:00,9.092592592592593,0.00454018386357626,97.03783979716194
21377,SMALL CAMPHOR WOOD FIELD  MUSHROOM,491,717.27,92,60,3,3.29,2009-12-07 17:56:00,2011-12-04 10:11:00,5.336956521739131,0.00454018386357626,97.04237998102552
71028B,SILVER BLUE EGG T-LIGHT HOLDER,490,220.88000000000002,11,5,1,1.65,2009-12-07 17:56:00,2010-01-17 11:55:00,44.54545454545455,0.004530937053263477,97.04691091807878
21425,SKULLS STORAGE BOX LARGE,490,1230.68,91,54,1,2.95,2009-12-07 17:56:00,2011-11-30 14:11:00,5.384615384615385,0.004530937053263477,97.05144185513204
21692,SILVER LATTICE VANILLA CANDLE POT,489,1857.87,106,47,3,3.75,2009-12-07 11:05:00,2011-02-25 11:56:00,4.613207547169812,0.004521690242950694,97.055963545375
21529,RETRO SPOT CERAMIC TOASTRACK,489,1729.19,146,33,5,3.45,2009-12-07 17:56:00,2010-09-13 13:29:00,3.3493150684931505,0.004521690242950694,97.06048523561795
22925,BLUE GIANT GARDEN THERMOMETER,488,2989.52,191,46,8,5.95,2010-11-22 12:26:00,2011-10-28 12:09:00,2.554973821989529,0.004512443432637911,97.06499767905058
23007,SPACEBOY BABY GIFT SET,488,7615.369999999999,175,37,13,16.95,2011-03-09 12:37:00,2011-12-04 12:02:00,2.7885714285714287,0.004512443432637911,97.06951012248321
85067,CREAM SWEETHEART WALL CABINET,488,8050.389999999999,169,50,6,18.95,2009-12-08 10:41:00,2011-01-13 15:18:00,2.8875739644970415,0.004512443432637911,97.07402256591584
23358,HOT STUFF HOT WATER BOTTLE,488,1795.18,75,15,8,3.75,2011-08-21 15:17:00,2011-12-04 14:51:00,6.506666666666667,0.004512443432637911,97.07853500934847
82613A,"METAL SIGN,CUPCAKE SINGLE HOOK",487,659.9,113,50,5,1.25,2009-12-08 15:49:00,2011-07-14 13:41:00,4.3097345132743365,0.004503196622325129,97.0830382059708
37492B,BLUE YELLOW FLOWER PIGGY BANK,486,927.8999999999999,42,26,2,4.65,2009-12-11 13:31:00,2010-10-05 13:01:00,11.571428571428571,0.004493949812012346,97.08753215578281
22783,SET 3 WICKER OVAL BASKETS W LIDS,482,6316.3,45,19,6,19.95,2010-10-26 08:11:00,2011-06-14 11:28:00,10.71111111111111,0.004456962570761216,97.09198911835357
23397,FOOT STOOL HOME SWEET HOME,482,4957.93,212,14,7,9.95,2011-09-04 12:24:00,2011-12-02 16:38:00,2.2735849056603774,0.004456962570761216,97.09644608092432
84797A,PINK HAWAIIAN PICNIC HAMPER FOR 4,481,3361.25,44,9,4,11.02,2010-01-29 17:55:00,2010-06-04 16:13:00,10.931818181818182,0.004447715760448433,97.10089379668477
85166B,BLACK METAL BAROQUE PHOTO FRAME,480,826.6,37,26,2,3.75,2009-12-09 09:42:00,2010-11-14 14:47:00,12.972972972972974,0.004438468950135651,97.10533226563491
17014D,ORIGAMI ROSE INCENSE CONES,479,204.36,8,7,2,1.65,2010-01-14 09:41:00,2010-08-20 09:23:00,59.875,0.004429222139822868,97.10976148777473
85187,S/12 MINI RABBIT EASTER,479,816.4799999999999,109,38,3,1.65,2010-01-13 17:44:00,2011-11-27 13:26:00,4.394495412844036,0.004429222139822868,97.11419070991455
17012D,ORIGAMI ROSE INCENSE/CANDLE SET,479,607.77,107,49,3,2.46,2010-03-12 11:19:00,2011-12-04 13:45:00,4.4766355140186915,0.004429222139822868,97.11861993205437
84926F,PSYCHEDELIC TILE COASTER,479,269.83,39,31,2,1.25,2009-12-16 14:59:00,2011-11-30 09:00:00,12.282051282051283,0.004429222139822868,97.12304915419419
23568,EGG CUP HENRIETTA HEN CREAM,478,618.08,43,8,3,1.25,2011-10-16 16:13:00,2011-12-02 16:39:00,11.116279069767442,0.0044199753295100855,97.1274691295237
23514,EMBROIDERED RIBBON REEL SALLY,478,977.39,74,11,11,2.08,2011-09-22 14:10:00,2011-12-04 12:44:00,6.45945945945946,0.0044199753295100855,97.13188910485322
21223,SET/4 BADGES WOODLAND ANIMAL,478,566.94,39,17,5,1.25,2009-12-07 17:56:00,2010-04-08 11:36:00,12.256410256410257,0.0044199753295100855,97.13630908018273
23452,HEART MINI PORTRAIT FRAME,477,933.0899999999999,78,8,4,1.95,2011-10-14 13:35:00,2011-12-02 12:36:00,6.115384615384615,0.004410728519197303,97.14071980870193
22788,BROCANTE COAT RACK,476,3942.62,84,32,7,9.95,2010-10-17 09:54:00,2011-06-15 13:05:00,5.666666666666667,0.00440148170888452,97.14512129041081
15058A,BLUE POLKADOT GARDEN PARASOL,476,3153.73,148,54,8,7.95,2010-01-24 12:12:00,2011-11-23 12:48:00,3.2162162162162162,0.00440148170888452,97.1495227721197
23528,WALL ART SPACEBOY,475,1474.65,47,9,4,3.75,2011-10-03 11:01:00,2011-12-01 14:38:00,10.106382978723405,0.004392234898571738,97.15391500701827
22201,FRYING PAN BLUE POLKADOT,471,1937.8600000000001,157,70,9,4.25,2009-12-08 13:41:00,2011-12-04 15:19:00,3.0,0.004355247657320607,97.15827025467559
21374,MIRRORED WALL ART SKULLS,470,809.67,71,49,4,1.25,2009-12-18 17:15:00,2011-12-01 11:10:00,6.619718309859155,0.004346000847007825,97.1626162555226
84968D,SET OF 16 VINTAGE RED CUTLERY,470,5356.0,104,45,8,12.75,2009-12-08 13:46:00,2011-12-02 14:26:00,4.519230769230769,0.004346000847007825,97.1669622563696
21147,JINGLE BELLS TREE DECORATION,470,849.76,114,37,2,2.1,2009-12-23 11:51:00,2011-12-01 16:22:00,4.12280701754386,0.004346000847007825,97.17130825721661
46776F,WOVEN ROSE GARDEN CUSHION COVER,470,1602.24,151,68,1,4.21,2010-01-04 13:03:00,2011-12-02 16:39:00,3.1125827814569536,0.004346000847007825,97.17565425806362
84849A,HELLO SAILOR BLUE SOAP HOLDER,470,833.57,103,64,7,1.69,2009-12-08 14:56:00,2011-11-24 15:05:00,4.563106796116505,0.004346000847007825,97.18000025891062
15058C,ICE CREAM DESIGN GARDEN PARASOL,469,2742.93,121,50,5,7.95,2010-01-24 12:12:00,2011-11-15 16:57:00,3.87603305785124,0.004336754036695042,97.18433701294732
84856S,SMALL TAHITI BEACH BAG,467,1877.21,33,22,3,4.65,2009-12-14 17:57:00,2011-03-30 12:04:00,14.151515151515152,0.004318260416069477,97.1886552733634
85031C,CURIOUS IMAGES SCRAP BOOK SET,467,960.34,98,37,3,3.36,2009-12-07 17:56:00,2010-12-16 11:53:00,4.76530612244898,0.004318260416069477,97.19297353377947
85031A,ROMANTIC IMAGES SCRAP BOOK SET,467,904.58,96,43,3,3.36,2009-12-07 17:56:00,2011-04-13 14:17:00,4.864583333333333,0.004318260416069477,97.19729179419554
22927,GREEN GIANT GARDEN THERMOMETER,467,2936.94,161,41,6,5.95,2010-11-21 15:56:00,2011-09-29 18:53:00,2.900621118012422,0.004318260416069477,97.2016100546116
22981,PANTRY APPLE CORER,466,696.88,103,34,7,1.45,2011-03-03 15:02:00,2011-12-02 16:39:00,4.524271844660194,0.004309013605756694,97.20591906821737
21017,RED BIRD HOUSE TREE DECORATION,464,391.65999999999997,83,23,2,1.28,2009-12-07 18:02:00,2010-11-19 13:07:00,5.590361445783133,0.004290519985131129,97.2102095882025
85031B,BLOSSOM IMAGES SCRAP BOOK SET,463,835.22,79,38,3,3.36,2009-12-07 17:56:00,2010-12-16 19:19:00,5.860759493670886,0.004281273174818347,97.21449086137731
20688,BEAUTY SPEED EXPRESSO CUPS,463,326.95,10,5,2,5.95,2009-12-07 17:18:00,2010-03-17 13:09:00,46.3,0.004281273174818347,97.21877213455213
37501,TEA TIME TEA SET IN GIFT BOX,463,3252.6800000000003,171,69,12,6.95,2009-12-07 11:47:00,2011-08-10 16:19:00,2.7076023391812867,0.004281273174818347,97.22305340772694
81952V,ROUND PURPLE CLOCK WITH SUCKER,463,158.17,45,31,3,0.19,2009-12-16 09:17:00,2011-11-27 16:02:00,10.28888888888889,0.004281273174818347,97.22733468090175
23524,WALL ART HORSE & PONY,463,1475.2900000000002,56,10,3,3.75,2011-10-02 13:46:00,2011-12-04 11:55:00,8.267857142857142,0.004281273174818347,97.23161595407656
21610,SET 12 PEAR BOTANICAL T-LIGHTS,462,1326.8700000000001,91,42,4,2.95,2009-12-08 16:20:00,2010-11-18 13:18:00,5.076923076923077,0.004272026364505564,97.23588798044106
