StockCode,Week,quantity,revenue,invoices
22772,2011-11-21/2011-11-27,51,81.9,5
22772,2011-11-28/2011-12-04,93,143.77,6
22773,2010-10-11/2010-10-17,50,62.5,3
22773,2010-10-18/2010-10-24,75,95.01,7
22773,2010-10-25/2010-10-31,85,117.77,10
22773,2010-11-01/2010-11-07,14,20.02,3
22773,2010-11-08/2010-11-14,38,62.62,4
22773,2010-11-15/2010-11-21,2,3.76,2
22773,2010-11-22/2010-11-28,53,70.03,7
22773,2010-11-29/2010-12-05,36,45.0,3
22773,2010-12-06/2010-12-12,55,90.17,8
22773,2010-12-13/2010-12-19,228,208.2,4
22773,2010-12-20/2010-12-26,14,17.5,3
22773,2011-01-10/2011-01-16,42,56.82,3
22773,2011-01-17/2011-01-23,76,116.78,9
22773,2011-01-24/2011-01-30,39,52.38,4
22773,2011-01-31/2011-02-06,60,89.52,4
22773,2011-02-07/2011-02-13,19,24.96,4
22773,2011-02-14/2011-02-20,68,92.26,7
22773,2011-02-21/2011-02-27,20,25.0,3
22773,2011-02-28/2011-03-06,76,100.0,6
22773,2011-03-07/2011-03-13,52,80.0,4
22773,2011-03-14/2011-03-20,44,57.5,4
22773,2011-03-21/2011-03-27,17,21.25,2
22773,2011-03-28/2011-04-03,56,112.7,6
22773,2011-04-04/2011-04-10,82,102.5,6
22773,2011-04-11/2011-04-17,87,108.75,6
22773,2011-04-18/2011-04-24,39,48.75,3
22773,2011-04-25/2011-05-01,10,17.34,2
22773,2011-05-02/2011-05-08,15,19.96,3
22773,2011-05-09/2011-05-15,35,51.01,7
22773,2011-05-16/2011-05-22,63,78.75,5
22773,2011-05-23/2011-05-29,16,24.84,2
22773,2011-05-30/2011-06-05,48,66.05,6
22773,2011-06-06/2011-06-12,13,17.46,2
22773,2011-06-13/2011-06-19,5,6.25,1
22773,2011-06-20/2011-06-26,60,75.0,4
22773,2011-06-27/2011-07-03,35,43.75,3
22773,2011-07-04/2011-07-10,22,39.6,3
22773,2011-07-11/2011-07-17,13,17.46,2
22773,2011-07-18/2011-07-24,50,62.5,3
22773,2011-07-25/2011-07-31,31,38.75,4
22773,2011-08-01/2011-08-07,40,54.84,4
22773,2011-08-08/2011-08-14,30,38.71,4
22773,2011-08-29/2011-09-04,18,27.34,4
22773,2011-09-05/2011-09-11,111,138.75,6
22773,2011-09-12/2011-09-18,40,50.0,4
22773,2011-09-19/2011-09-25,12,15.0,1
22773,2011-09-26/2011-10-02,2,5.75,2
22773,2011-10-03/2011-10-09,54,67.5,3
22773,2011-10-10/2011-10-16,24,30.0,2
22773,2011-10-17/2011-10-23,36,46.21,6
22773,2011-10-24/2011-10-30,24,30.0,2
22773,2011-10-31/2011-11-06,19,32.22,2
22773,2011-11-07/2011-11-13,41,57.3,3
22773,2011-11-14/2011-11-20,38,52.34,4
22773,2011-11-28/2011-12-04,42,54.92,6
22774,2010-10-11/2010-10-17,47,58.75,2
22774,2010-10-18/2010-10-24,62,77.5,6
22774,2010-10-25/2010-10-31,168,211.44,13
22774,2010-11-01/2010-11-07,37,62.629999999999995,5
22774,2010-11-08/2010-11-14,67,102.65,4
22774,2010-11-15/2010-11-21,82,113.84,7
22774,2010-11-22/2010-11-28,62,77.5,6
22774,2010-11-29/2010-12-05,120,150.0,6
22774,2010-12-06/2010-12-12,58,100.22,5
22774,2010-12-13/2010-12-19,228,208.2,3
22774,2010-12-20/2010-12-26,16,37.64,5
22774,2011-01-10/2011-01-16,34,46.82,3
22774,2011-01-17/2011-01-23,13,17.46,2
22774,2011-01-24/2011-01-30,51,67.38,4
22774,2011-01-31/2011-02-06,12,15.0,1
22774,2011-02-07/2011-02-13,220,245.78,5
22774,2011-02-14/2011-02-20,78,102.48,7
22774,2011-02-21/2011-02-27,3,7.5,2
22774,2011-02-28/2011-03-06,47,72.5,5
22774,2011-03-07/2011-03-13,12,15.0,1
22774,2011-03-14/2011-03-20,219,238.48000000000002,5
22774,2011-03-21/2011-03-27,26,59.120000000000005,3
22774,2011-03-28/2011-04-03,40,50.0,4
22774,2011-04-04/2011-04-10,48,60.0,4
22774,2011-04-11/2011-04-17,15,18.75,2
22774,2011-04-18/2011-04-24,35,46.17,3
22774,2011-05-16/2011-05-22,8,19.68,1
22774,2011-05-30/2011-06-05,57,82.14,4
22774,2011-06-06/2011-06-12,223,279.78000000000003,2
22774,2011-06-13/2011-06-19,14,24.759999999999998,2
22774,2011-06-20/2011-06-26,24,30.0,2
22774,2011-06-27/2011-07-03,1,2.46,1
22774,2011-07-04/2011-07-10,1,2.46,1
22774,2011-07-11/2011-07-17,3,7.38,2
22774,2011-07-18/2011-07-24,25,30.18,3
22774,2011-07-25/2011-07-31,48,74.52000000000001,5
22774,2011-08-08/2011-08-14,30,39.92,4
22774,2011-08-15/2011-08-21,12,15.0,1
22774,2011-08-22/2011-08-28,12,15.0,1
22774,2011-08-29/2011-09-04,6,14.76,1
22774,2011-09-05/2011-09-11,72,90.0,4
22774,2011-09-12/2011-09-18,12,15.0,1
22774,2011-09-19/2011-09-25,36,45.0,2
22774,2011-09-26/2011-10-02,24,30.0,2
22774,2011-10-03/2011-10-09,98,122.5,4
22774,2011-10-10/2011-10-16,12,15.0,1
22774,2011-10-17/2011-10-23,30,44.76,3
22774,2011-10-24/2011-10-30,39,52.379999999999995,4
22774,2011-10-31/2011-11-06,22,35.97,3
22774,2011-11-07/2011-11-13,60,75.0,4
22774,2011-11-14/2011-11-20,54,74.76,4
22774,2011-11-21/2011-11-27,13,17.46,2
22774,2011-11-28/2011-12-04,43,57.38,6
22775,2010-10-11/2010-10-17,36,45.0,2
22775,2010-10-18/2010-10-24,114,142.5,7
22775,2010-10-25/2010-10-31,117,174.14999999999998,10
22775,2010-11-01/2010-11-07,74,95.02,6
22775,2010-11-08/2010-11-14,62,80.02,4
22775,2010-11-15/2010-11-21,42,68.88,8
22775,2010-11-22/2010-11-28,66,87.53999999999999,8
22775,2010-11-29/2010-12-05,93,126.33,9
22775,2010-12-06/2010-12-12,48,60.0,4
22775,2010-12-13/2010-12-19,28,40.04,3
22775,2010-12-20/2010-12-26,4,8.78,2
22775,2011-01-03/2011-01-09,36,45.0,2
22775,2011-01-10/2011-01-16,54,80.62,6
22775,2011-01-17/2011-01-23,29,39.88,5
22775,2011-01-24/2011-01-30,41,71.82,4
22775,2011-01-31/2011-02-06,41,71.82,6
22775,2011-02-07/2011-02-13,279,341.31,7
22775,2011-02-14/2011-02-20,73,91.25,6
22775,2011-02-21/2011-02-27,6,14.76,1
22775,2011-02-28/2011-03-06,33,52.5,4
22775,2011-03-07/2011-03-13,24,30.0,2
22775,2011-03-14/2011-03-20,46,57.5,5
22775,2011-03-21/2011-03-27,14,29.6,2
22775,2011-03-28/2011-04-03,58,103.53,4
22775,2011-04-04/2011-04-10,40,54.84,4
22775,2011-04-11/2011-04-17,32,42.42,4
22775,2011-04-18/2011-04-24,206,235.54,5
22775,2011-04-25/2011-05-01,25,31.25,1
22775,2011-05-02/2011-05-08,12,15.0,1
22775,2011-05-09/2011-05-15,11,27.06,1
22775,2011-05-16/2011-05-22,25,59.08,3
22775,2011-05-23/2011-05-29,7,17.22,4
22775,2011-05-30/2011-06-05,76,95.0,5
22775,2011-06-06/2011-06-12,35,57.06,4
22775,2011-06-13/2011-06-19,63,78.75,4
22775,2011-06-20/2011-06-26,87,139.0,8
22775,2011-06-27/2011-07-03,29,41.09,3
22775,2011-07-04/2011-07-10,32,64.2,3
22775,2011-07-11/2011-07-17,18,24.92,4
22775,2011-07-18/2011-07-24,35,71.58,4
22775,2011-07-25/2011-07-31,269,319.13,8
22775,2011-08-01/2011-08-07,44,58.629999999999995,3
22775,2011-08-08/2011-08-14,61,84.72,11
22775,2011-08-15/2011-08-21,48,74.52,2
22775,2011-08-22/2011-08-28,18,44.28,2
22775,2011-08-29/2011-09-04,129,210.85999999999999,9
22775,2011-09-05/2011-09-11,47,72.06,6
22775,2011-09-12/2011-09-18,70,128.64,4
22775,2011-09-19/2011-09-25,51,67.38,5
22775,2011-09-26/2011-10-02,41,71.82,4
22775,2011-10-03/2011-10-09,105,139.79,7
22775,2011-10-10/2011-10-16,53,115.45,5
22775,2011-10-17/2011-10-23,9,11.25,2
22775,2011-10-24/2011-10-30,77,102.3,6
22775,2011-10-31/2011-11-06,63,82.38,2
22775,2011-11-07/2011-11-13,82,121.24,8
22775,2011-11-14/2011-11-20,70,98.39,9
22775,2011-11-21/2011-11-27,84,153.44,7
22775,2011-11-28/2011-12-04,124,157.42000000000002,5
22776,2010-10-11/2010-10-17,27,251.25,6
22776,2010-10-18/2010-10-24,110,1017.93,33
22776,2010-10-25/2010-10-31,54,575.51,16
22776,2010-11-01/2010-11-07,111,1043.83,32
22776,2010-11-08/2010-11-14,69,651.75,23
22776,2010-11-15/2010-11-21,22,229.32999999999998,18
22776,2010-11-22/2010-11-28,49,480.58,21
22776,2010-11-29/2010-12-05,35,341.28,14
22776,2010-12-06/2010-12-12,43,434.77,13
22776,2010-12-13/2010-12-19,24,231.82999999999998,8
22776,2010-12-20/2010-12-26,5,70.61,3
22776,2011-01-03/2011-01-09,28,261.2,11
22776,2011-01-10/2011-01-16,13,129.35,6
22776,2011-01-17/2011-01-23,29,272.59999999999997,9
22776,2011-01-24/2011-01-30,57,562.38,17
22776,2011-01-31/2011-02-06,22,251.55,7
22776,2011-02-07/2011-02-13,23,231.47,8
22776,2011-02-14/2011-02-20,29,253.75,7
22776,2011-02-21/2011-02-27,37,343.36,8
22776,2011-02-28/2011-03-06,19,209.07,13
22776,2011-03-07/2011-03-13,40,404.83,14
22776,2011-03-14/2011-03-20,47,462.88,12
22776,2011-03-21/2011-03-27,33,310.95,12
22776,2011-03-28/2011-04-03,48,472.83,19
22776,2011-04-04/2011-04-10,28,261.2,10
22776,2011-04-11/2011-04-17,24,241.42,9
22776,2011-04-18/2011-04-24,15,169.26999999999998,10
22776,2011-04-25/2011-05-01,14,159.32,8
22776,2011-05-02/2011-05-08,36,378.21999999999997,14
22776,2011-05-09/2011-05-15,13,179.4,8
22776,2011-05-16/2011-05-22,49,500.17999999999995,19
22776,2011-05-23/2011-05-29,24,258.82,13
22776,2011-05-30/2011-06-05,51,485.41999999999996,16
22776,2011-06-06/2011-06-12,16,179.22,9
22776,2011-06-13/2011-06-19,15,159.25,11
22776,2011-06-20/2011-06-26,20,181.6,6
22776,2011-06-27/2011-07-03,14,139.29999999999998,6
22776,2011-07-04/2011-07-10,14,159.32,13
22776,2011-07-11/2011-07-17,23,221.45999999999998,10
22776,2011-07-18/2011-07-24,11,109.44999999999999,6
22776,2011-07-25/2011-07-31,30,291.11,11
22776,2011-08-01/2011-08-07,9,89.55,6
22776,2011-08-08/2011-08-14,30,361.18,9
22776,2011-08-15/2011-08-21,2,19.9,2
22776,2011-08-22/2011-08-28,7,69.64999999999999,5
22776,2011-08-29/2011-09-04,7,69.64999999999999,6
22776,2011-09-05/2011-09-11,13,139.35999999999999,7
22776,2011-09-12/2011-09-18,28,281.21999999999997,11
22776,2011-09-19/2011-09-25,24,238.79999999999998,13
22776,2011-09-26/2011-10-02,22,258.94,14
22776,2011-10-03/2011-10-09,14,169.32999999999998,10
22776,2011-10-10/2011-10-16,17,179.16,10
22776,2011-10-17/2011-10-23,13,129.35,11
22776,2011-10-24/2011-10-30,41,608.1500000000001,11
22776,2011-10-31/2011-11-06,11,109.44999999999999,7
22776,2011-11-07/2011-11-13,23,251.49,10
22776,2011-11-14/2011-11-20,26,308.75,11
22776,2011-11-21/2011-11-27,20,229.03,17
22776,2011-11-28/2011-12-04,14,209.37,11
22777,2010-10-18/2010-10-24,16,125.80000000000001,4
22777,2010-10-25/2010-10-31,3,25.5,2
22777,2010-11-01/2010-11-07,8,68.0,5
22777,2010-11-08/2010-11-14,15,135.97,9
22777,2010-11-15/2010-11-21,13,127.46000000000001,8
22777,2010-11-22/2010-11-28,46,387.56000000000006,13
22777,2010-11-29/2010-12-05,18,159.76000000000002,4
22777,2010-12-06/2010-12-12,11,110.46000000000001,6
22777,2010-12-13/2010-12-19,3,50.94,2
22777,2010-12-20/2010-12-26,15,142.74,3
22777,2011-01-03/2011-01-09,2,17.0,1
22777,2011-01-10/2011-01-16,2,33.61,2
22777,2011-01-17/2011-01-23,6,51.0,3
22777,2011-01-24/2011-01-30,19,159.43,7
22777,2011-01-31/2011-02-06,89,685.1000000000001,5
22777,2011-02-07/2011-02-13,3,33.629999999999995,2
22777,2011-02-14/2011-02-20,8,68.0,2
22777,2011-02-21/2011-02-27,32,269.93,8
22777,2011-02-28/2011-03-06,5,66.89,2
22777,2011-03-07/2011-03-13,16,160.39,9
22777,2011-04-11/2011-04-17,12,91.80000000000001,1
22777,2011-04-18/2011-04-24,4,34.0,1
22777,2011-07-18/2011-07-24,109,833.85,1
22778,2010-10-18/2010-10-24,70,267.58000000000004,14
22778,2010-10-25/2010-10-31,2,7.9,1
22778,2010-11-01/2010-11-07,6,28.220000000000002,3
22778,2010-11-08/2010-11-14,45,186.79000000000002,9
22778,2010-11-15/2010-11-21,15,90.89000000000001,10
22778,2010-11-22/2010-11-28,18,75.62,9
22778,2010-11-29/2010-12-05,41,157.55,9
22778,2010-12-06/2010-12-12,42,166.02,8
22778,2010-12-13/2010-12-19,8,49.68,4
22778,2010-12-20/2010-12-26,11,57.010000000000005,3
22778,2011-01-03/2011-01-09,4,15.8,1
22778,2011-01-10/2011-01-16,3,20.71,3
22778,2011-01-17/2011-01-23,37,137.05,7
22778,2011-01-24/2011-01-30,12,60.42,6
22778,2011-01-31/2011-02-06,22,104.25999999999999,6
22778,2011-02-07/2011-02-13,50,179.3,3
22778,2011-02-14/2011-02-20,25,116.10999999999999,5
22778,2011-02-21/2011-02-27,14,68.32,5
22778,2011-02-28/2011-03-06,1,8.29,1
22778,2011-03-07/2011-03-13,33,138.61,4
22778,2011-03-14/2011-03-20,1,8.29,1
22778,2011-04-04/2011-04-10,48,162.72,1
22778,2011-04-18/2011-04-24,27,93.21000000000001,2
22778,2011-05-02/2011-05-08,4,15.8,2
22778,2011-05-09/2011-05-15,37,137.05,6
22778,2011-05-16/2011-05-22,27,93.21000000000001,2
22778,2011-05-23/2011-05-29,24,81.36,1
22778,2011-05-30/2011-06-05,1,8.29,1
22778,2011-06-06/2011-06-12,36,128.76,3
22778,2011-06-13/2011-06-19,5,19.75,2
22778,2011-06-20/2011-06-26,4,15.8,2
22778,2011-06-27/2011-07-03,2,7.9,1
22778,2011-07-04/2011-07-10,5,32.769999999999996,3
22778,2011-07-11/2011-07-17,6,28.04,3
22778,2011-07-18/2011-07-24,2,16.58,2
22778,2011-07-25/2011-07-31,2,16.58,1
22778,2011-08-01/2011-08-07,3,11.850000000000001,2
22778,2011-08-08/2011-08-14,6,23.7,2
22778,2011-08-15/2011-08-21,73,261.46999999999997,4
22778,2011-08-22/2011-08-28,2,7.9,1
22778,2011-08-29/2011-09-04,10,39.5,3
22778,2011-09-05/2011-09-11,24,81.36,1
22778,2011-09-12/2011-09-18,4,15.8,1
22778,2011-09-19/2011-09-25,19,75.05000000000001,5
22778,2011-09-26/2011-10-02,10,39.5,4
22778,2011-10-03/2011-10-09,5,19.75,2
22778,2011-10-10/2011-10-16,10,39.5,3
22778,2011-10-17/2011-10-23,4,15.8,1
22778,2011-10-24/2011-10-30,21,82.95,7
22778,2011-10-31/2011-11-06,36,128.76,3
22778,2011-11-07/2011-11-13,43,151.93,6
22778,2011-11-14/2011-11-20,8,31.6,4
22778,2011-11-21/2011-11-27,4,15.8,1
22779,2010-10-18/2010-10-24,8,34.0,3
22779,2010-10-25/2010-10-31,42,178.5,6
22779,2010-11-01/2010-11-07,44,187.0,8
22779,2010-11-08/2010-11-14,39,165.75,9
22779,2010-11-15/2010-11-21,28,119.0,10
22779,2010-11-22/2010-11-28,36,153.0,7
22779,2010-11-29/2010-12-05,210,723.54,5
22779,2010-12-06/2010-12-12,82,324.5,7
22779,2010-12-13/2010-12-19,218,750.5,6
22779,2011-01-03/2011-01-09,1,4.25,1
22779,2011-01-10/2011-01-16,6,25.5,1
22779,2011-01-17/2011-01-23,48,161.76,1
22779,2011-01-24/2011-01-30,7,29.75,1
22779,2011-01-31/2011-02-06,4,17.0,1
22779,2011-02-14/2011-02-20,8,34.0,2
22779,2011-02-21/2011-02-27,120,443.76,8
22779,2011-02-28/2011-03-06,28,119.0,5
22779,2011-03-07/2011-03-13,16,68.0,4
22779,2011-03-14/2011-03-20,16,68.0,3
22779,2011-03-21/2011-03-27,5,21.25,2
22779,2011-03-28/2011-04-03,49,184.25,2
22779,2011-04-04/2011-04-10,1,4.25,1
22779,2011-04-11/2011-04-17,48,161.76,1
22779,2011-04-25/2011-05-01,12,51.0,2
22779,2011-05-02/2011-05-08,4,17.0,1
22779,2011-05-09/2011-05-15,106,384.26,5
22779,2011-05-16/2011-05-22,12,51.0,2
22779,2011-05-23/2011-05-29,5,21.25,2
22779,2011-05-30/2011-06-05,6,25.5,2
22779,2011-06-06/2011-06-12,8,34.0,1
22779,2011-06-13/2011-06-19,4,17.0,1
22779,2011-06-20/2011-06-26,4,17.0,1
22779,2011-06-27/2011-07-03,57,200.01,3
22779,2011-07-04/2011-07-10,48,161.76,1
22779,2011-07-25/2011-07-31,16,68.0,3
22779,2011-08-01/2011-08-07,16,68.0,2
22779,2011-08-08/2011-08-14,12,51.0,3
22779,2011-08-15/2011-08-21,4,17.0,1
22779,2011-08-22/2011-08-28,13,55.25,4
22779,2011-09-05/2011-09-11,16,68.0,3
22779,2011-09-12/2011-09-18,56,214.0,4
22779,2011-09-19/2011-09-25,28,119.0,5
22779,2011-09-26/2011-10-02,5,21.25,2
22779,2011-10-03/2011-10-09,10,42.5,3
22779,2011-10-10/2011-10-16,68,265.0,6
22779,2011-10-17/2011-10-23,23,97.75,7
22779,2011-10-24/2011-10-30,20,85.0,4
22779,2011-10-31/2011-11-06,15,63.75,5
22779,2011-11-07/2011-11-13,19,80.75,6
22779,2011-11-14/2011-11-20,10,42.5,3
22779,2011-11-21/2011-11-27,36,153.0,6
22779,2011-11-28/2011-12-04,24,102.0,7
22780,2010-10-18/2010-10-24,12,51.0,4
22780,2010-10-25/2010-10-31,59,244.75,11
22780,2010-11-01/2010-11-07,11,46.75,4
22780,2010-11-08/2010-11-14,32,136.0,7
22780,2010-11-15/2010-11-21,43,182.75,13
22780,2010-11-22/2010-11-28,115,440.75,6
22780,2010-11-29/2010-12-05,214,740.54,6
22780,2010-12-06/2010-12-12,17,72.25,2
22780,2010-12-13/2010-12-19,204,691.0,2
22780,2011-01-03/2011-01-09,5,21.25,2
22780,2011-01-10/2011-01-16,10,42.5,2
22780,2011-01-17/2011-01-23,4,17.0,2
22780,2011-01-24/2011-01-30,4,17.0,1
22780,2011-01-31/2011-02-06,61,217.01,5
22780,2011-02-14/2011-02-20,56,214.0,3
22780,2011-02-21/2011-02-27,78,307.5,8
22780,2011-02-28/2011-03-06,24,102.0,4
22780,2011-03-07/2011-03-13,16,68.0,4
22780,2011-03-14/2011-03-20,8,34.0,2
22780,2011-03-21/2011-03-27,5,21.25,2
22780,2011-03-28/2011-04-03,50,188.5,2
22780,2011-04-04/2011-04-10,5,21.25,2
22780,2011-04-11/2011-04-17,52,178.76,2
22780,2011-04-18/2011-04-24,4,17.0,1
22780,2011-05-02/2011-05-08,12,51.0,3
22780,2011-05-09/2011-05-15,100,358.76,3
22780,2011-05-23/2011-05-29,4,17.0,1
22780,2011-05-30/2011-06-05,6,25.5,2
22780,2011-06-13/2011-06-19,1,4.25,1
22780,2011-06-20/2011-06-26,2,8.5,2
22780,2011-06-27/2011-07-03,58,204.26,3
22780,2011-07-11/2011-07-17,12,51.0,2
22780,2011-07-18/2011-07-24,8,34.0,1
22780,2011-07-25/2011-07-31,60,212.76,4
22780,2011-08-01/2011-08-07,1,4.25,1
22780,2011-08-08/2011-08-14,8,34.0,2
22780,2011-08-22/2011-08-28,4,17.0,1
22780,2011-09-05/2011-09-11,17,72.25,4
22780,2011-09-12/2011-09-18,67,260.75,7
22780,2011-09-19/2011-09-25,20,85.0,5
22780,2011-09-26/2011-10-02,4,17.0,1
22780,2011-10-03/2011-10-09,13,55.25,4
22780,2011-10-10/2011-10-16,4,17.0,1
22780,2011-10-17/2011-10-23,15,63.75,4
22780,2011-10-24/2011-10-30,16,68.0,4
22780,2011-10-31/2011-11-06,11,46.75,3
22780,2011-11-07/2011-11-13,5,21.25,2
22780,2011-11-14/2011-11-20,16,68.0,5
22780,2011-11-21/2011-11-27,36,153.0,8
22780,2011-11-28/2011-12-04,21,89.25,5
22781,2010-10-11/2010-10-17,4,30.6,2
22781,2010-10-18/2010-10-24,31,226.35000000000002,10
22781,2010-10-25/2010-10-31,39,299.64,9
22781,2010-11-01/2010-11-07,25,191.25,8
22781,2010-11-08/2010-11-14,52,373.03,11
22781,2010-11-15/2010-11-21,38,289.76,13
22781,2010-11-22/2010-11-28,49,397.74,20
22781,2010-11-29/2010-12-05,19,152.98000000000002,8
22781,2010-12-06/2010-12-12,14,129.99,7
22781,2010-12-13/2010-12-19,15,114.75,7
22781,2010-12-20/2010-12-26,1,15.28,1
22781,2011-01-03/2011-01-09,4,30.6,2
22781,2011-01-10/2011-01-16,10,76.5,2
22781,2011-01-17/2011-01-23,18,136.01,5
22781,2011-01-24/2011-01-30,14,103.61,3
22781,2011-01-31/2011-02-06,7,60.86,4
22781,2011-02-07/2011-02-13,4,37.910000000000004,3
22781,2011-02-14/2011-02-20,8,61.2,2
22781,2011-02-21/2011-02-27,10,83.81,6
22781,2011-02-28/2011-03-06,6,53.21,4
22781,2011-03-07/2011-03-13,7,60.86,3
22781,2011-03-14/2011-03-20,34,260.43,7
22781,2011-03-21/2011-03-27,2,15.3,1
22781,2011-03-28/2011-04-03,10,83.81,6
22781,2011-04-04/2011-04-10,15,103.95,3
22781,2011-04-11/2011-04-17,2,15.3,1
22781,2011-04-18/2011-04-24,14,107.10000000000001,6
22781,2011-04-25/2011-05-01,31,215.54999999999998,5
22781,2011-05-02/2011-05-08,5,38.25,2
22781,2011-05-09/2011-05-15,5,60.18000000000001,3
22781,2011-05-16/2011-05-22,8,75.82000000000001,4
22781,2011-05-23/2011-05-29,1,7.65,1
22781,2011-05-30/2011-06-05,45,329.17,7
22781,2011-06-06/2011-06-12,33,245.47,7
22781,2011-06-13/2011-06-19,25,187.76,7
22781,2011-06-20/2011-06-26,4,30.6,2
22781,2011-06-27/2011-07-03,2,22.61,2
22781,2011-07-04/2011-07-10,1,7.65,1
22781,2011-07-11/2011-07-17,11,91.46000000000001,4
22781,2011-07-18/2011-07-24,16,111.60000000000001,4
22781,2011-07-25/2011-07-31,16,111.6,3
22781,2011-08-01/2011-08-07,6,53.21,4
22781,2011-08-08/2011-08-14,14,103.61,3
22781,2011-08-15/2011-08-21,4,30.6,1
22781,2011-08-22/2011-08-28,10,76.5,3
22781,2011-08-29/2011-09-04,17,155.8,5
22781,2011-09-05/2011-09-11,7,75.48,4
22781,2011-09-12/2011-09-18,9,90.78,6
22781,2011-09-19/2011-09-25,16,137.02,7
22781,2011-09-26/2011-10-02,6,60.52,3
22781,2011-10-03/2011-10-09,12,81.0,1
22781,2011-10-10/2011-10-16,14,121.72000000000001,6
22781,2011-10-17/2011-10-23,7,68.17,5
22781,2011-10-24/2011-10-30,8,75.82000000000001,5
22781,2011-10-31/2011-11-06,8,97.75,6
22781,2011-11-07/2011-11-13,17,166.60000000000002,8
22781,2011-11-14/2011-11-20,18,166.94,11
22781,2011-11-21/2011-11-27,19,196.52,10
22781,2011-11-28/2011-12-04,11,120.7,7
22782,2010-10-25/2010-10-31,2,49.9,2
22782,2010-11-01/2010-11-07,1,24.95,1
22782,2010-11-08/2010-11-14,2,49.9,2
22782,2010-11-15/2010-11-21,6,137.7,3
22782,2010-11-22/2010-11-28,1,24.95,1
22782,2010-11-29/2010-12-05,1,24.95,1
22782,2010-12-13/2010-12-19,40,398.0,8
22782,2010-12-20/2010-12-26,28,278.59999999999997,3
22782,2011-01-03/2011-01-09,36,418.2,11
22782,2011-01-10/2011-01-16,16,159.2,3
22782,2011-01-17/2011-01-23,16,174.2,4
22782,2011-01-24/2011-01-30,10,129.5,2
22782,2011-02-14/2011-02-20,8,175.6,1
22782,2011-02-21/2011-02-27,32,318.4,1
22782,2011-03-14/2011-03-20,1,24.95,1
22782,2011-03-21/2011-03-27,2,49.9,2
22782,2011-04-11/2011-04-17,1,24.95,1
22782,2011-04-18/2011-04-24,3,74.85,2
22782,2011-04-25/2011-05-01,1,24.95,1
22782,2011-05-02/2011-05-08,1,24.95,1
22782,2011-05-30/2011-06-05,7,162.65,4
22782,2011-06-06/2011-06-12,1,24.95,1
22782,2011-06-20/2011-06-26,3,74.85,3
22782,2011-06-27/2011-07-03,3,74.85,1
22782,2011-07-04/2011-07-10,6,137.7,2
22782,2011-07-11/2011-07-17,2,49.9,2
22782,2011-07-25/2011-07-31,1,24.95,1
22782,2011-08-01/2011-08-07,1,24.95,1
22782,2011-08-22/2011-08-28,1,24.95,1
22782,2011-09-19/2011-09-25,2,49.9,2
22782,2011-09-26/2011-10-02,2,49.9,2
22782,2011-10-03/2011-10-09,1,24.95,1
22782,2011-10-10/2011-10-16,2,49.9,2
22782,2011-10-24/2011-10-30,1,24.95,1
22782,2011-11-07/2011-11-13,1,24.95,1
22782,2011-11-14/2011-11-20,2,49.9,2
22782,2011-11-21/2011-11-27,4,99.8,3
22782,2011-11-28/2011-12-04,1,24.95,1
22783,2010-10-25/2010-10-31,8,147.6,4
22783,2010-11-01/2010-11-07,5,87.75,2
22783,2010-11-15/2010-11-21,4,79.8,4
22783,2010-11-22/2010-11-28,1,19.95,1
22783,2010-11-29/2010-12-05,8,147.6,5
22783,2010-12-13/2010-12-19,33,274.35,7
22783,2010-12-20/2010-12-26,4,67.8,1
22783,2011-01-03/2011-01-09,12,95.4,3
22783,2011-01-10/2011-01-16,3,59.849999999999994,2
22783,2011-01-17/2011-01-23,17,135.15,2
22783,2011-01-24/2011-01-30,15,155.25,4
22783,2011-02-07/2011-02-13,2,39.9,1
22783,2011-02-21/2011-02-27,10,122.68,3
22783,2011-02-28/2011-03-06,4,67.8,1
22783,2011-03-14/2011-03-20,1,19.95,1
22783,2011-05-16/2011-05-22,80,1356.0,1
22783,2011-05-30/2011-06-05,1,19.95,1
22783,2011-06-06/2011-06-12,74,923.52,1
22783,2011-06-13/2011-06-19,200,2496.0,1
22784,2010-10-18/2010-10-24,32,141.6,4
22784,2010-10-25/2010-10-31,35,170.92000000000002,12
22784,2010-11-01/2010-11-07,47,224.25,12
22784,2010-11-08/2010-11-14,58,278.7,15
22784,2010-11-15/2010-11-21,46,249.65,15
22784,2010-11-22/2010-11-28,48,239.01000000000002,10
22784,2010-11-29/2010-12-05,30,146.17000000000002,7
22784,2010-12-06/2010-12-12,22,133.18,11
22784,2010-12-13/2010-12-19,33,173.16000000000003,5
22784,2010-12-20/2010-12-26,8,51.74,4
22784,2011-01-03/2011-01-09,13,64.35000000000001,3
22784,2011-01-10/2011-01-16,24,110.4,4
22784,2011-01-17/2011-01-23,4,19.8,2
22784,2011-01-24/2011-01-30,9,44.550000000000004,3
22784,2011-01-31/2011-02-06,14,69.30000000000001,6
22784,2011-02-07/2011-02-13,41,209.26999999999998,8
22784,2011-02-14/2011-02-20,12,65.24000000000001,4
22784,2011-02-21/2011-02-27,10,49.5,3
22784,2011-02-28/2011-03-06,13,64.35000000000001,5
22784,2011-03-07/2011-03-13,12,59.400000000000006,5
22784,2011-03-14/2011-03-20,36,161.4,6
22784,2011-03-21/2011-03-27,31,153.45000000000002,9
22784,2011-03-28/2011-04-03,40,189.60000000000002,11
22784,2011-04-04/2011-04-10,52,260.68,14
